lemma,1830,1840,1850,sum
[LOD],0.0,0.0,1.0,1.0
[PERATE],0.0,0.0,1.0,1.0
[HARKENING],0.0,0.0,1.0,1.0
[UNBEFITTING],0.0,0.0,1.0,1.0
[RATTLESNAKE],0.0,0.0,1.0,1.0
[IMPANEL],0.0,0.0,1.0,1.0
[RANTOUL],0.0,0.0,1.0,1.0
[LIMN],0.0,0.0,1.0,1.0
[QUAR],0.0,0.0,1.0,1.0
[MIRAM],0.0,0.0,1.0,1.0
[LAURELLED],0.0,0.0,1.0,1.0
[MERSED],0.0,0.0,1.0,1.0
[HOVEL],0.0,0.0,1.0,1.0
[IMPANELING],0.0,0.0,1.0,1.0
[APPROPIATED],0.0,0.0,1.0,1.0
[PIGOT],0.0,0.0,1.0,1.0
[SIMPLES],0.0,0.0,1.0,1.0
[ITWAS],0.0,0.0,1.0,1.0
[SEWALL],0.0,0.0,1.0,1.0
[EVERINCREASING],0.0,0.0,1.0,1.0
[FEINT],0.0,0.0,1.0,1.0
[BOYCOTT],0.0,0.0,1.0,1.0
[DESCAMPS],0.0,0.0,1.0,1.0
[ASRM],0.0,0.0,1.0,1.0
[ERSTEN],0.0,0.0,1.0,1.0
[DONED],0.0,0.0,1.0,1.0
[METTEZ],0.0,0.0,1.0,1.0
[WHIZ],0.0,0.0,1.0,1.0
[SCRIMPS],0.0,0.0,1.0,1.0
[SHINGLING],0.0,0.0,1.0,1.0
[SOMTHING],0.0,0.0,1.0,1.0
[BEDAZZLE],0.0,0.0,1.0,1.0
[VIVISECT],0.0,0.0,1.0,1.0
[WELLARMED],0.0,0.0,1.0,1.0
[CORNMERCE],0.0,0.0,1.0,1.0
[OVERWEIGHED],0.0,0.0,1.0,1.0
[VOIT],0.0,0.0,1.0,1.0
[KERAK],0.0,0.0,1.0,1.0
[HOS],0.0,0.0,1.0,1.0
[SPECTING],0.0,0.0,1.0,1.0
[ASES],0.0,0.0,1.0,1.0
[COPYRIGHTED],0.0,0.0,1.0,1.0
[ILOWEVER],0.0,0.0,1.0,1.0
[ANNONNCED],0.0,0.0,1.0,1.0
[PROPOSITIONS],0.0,0.0,1.0,1.0
[ASS],0.0,0.0,1.0,1.0
[KIRTLE],0.0,0.0,1.0,1.0
[BUTED],0.0,0.0,1.0,1.0
[REPLASTER],0.0,0.0,1.0,1.0
[DERSTOOD],0.0,0.0,1.0,1.0
[PLANN],0.0,0.0,1.0,1.0
[OVER-WORK],0.0,0.0,1.0,1.0
[JIBE],0.0,0.0,1.0,1.0
[TTHE],0.0,0.0,1.0,1.0
[EXTEMPORIZING],0.0,0.0,1.0,1.0
[PIROUET],0.0,0.0,1.0,1.0
[RESSOURCES],0.0,0.0,1.0,1.0
[PIGHEADED],0.0,0.0,1.0,1.0
[GATHERING],0.0,0.0,1.0,1.0
[ESTEN],0.0,0.0,1.0,1.0
[AVING],0.0,0.0,1.0,1.0
[GRASS],0.0,0.0,1.0,1.0
[DRIVETH],0.0,0.0,1.0,1.0
[CAPITALIZE],0.0,0.0,1.0,1.0
[MEMBEROF],0.0,0.0,1.0,1.0
[SOLARIZE],0.0,0.0,1.0,1.0
[SAM],0.0,0.0,1.0,1.0
[ANATOMIZING],0.0,0.0,1.0,1.0
[ITSELT],0.0,0.0,1.0,1.0
[COUNTERPOISING],0.0,0.0,1.0,1.0
[RE-CEMENTED],0.0,0.0,1.0,1.0
[KWANGTUNG],0.0,0.0,1.0,1.0
[FOGOTTEN],0.0,0.0,1.0,1.0
[ITHINK],0.0,0.0,1.0,1.0
[ENONGH],0.0,0.0,1.0,1.0
[TOTTEN],0.0,0.0,1.0,1.0
[STICKLES],0.0,0.0,1.0,1.0
[ERODE],0.0,0.0,1.0,1.0
[ETH],0.0,0.0,1.0,1.0
[RESTRUNG],0.0,0.0,1.0,1.0
[SCATHE],0.0,0.0,1.0,1.0
[SIND],0.0,0.0,1.0,1.0
[FERMENTED],0.0,0.0,1.0,1.0
[INTERETS],0.0,0.0,1.0,1.0
[SYLLABLING],0.0,0.0,1.0,1.0
[CONDUDE],0.0,0.0,1.0,1.0
[CONDEMED],0.0,1.0,0.0,1.0
[HADTHE],1.0,0.0,0.0,1.0
[VICTIMIZED],0.0,1.0,0.0,1.0
[CHAISE],1.0,0.0,0.0,1.0
[MIST],1.0,0.0,0.0,1.0
[REDRAW],1.0,0.0,0.0,1.0
[TINKLING],1.0,0.0,0.0,1.0
[ENAMELING],1.0,0.0,0.0,1.0
[VORREDE],1.0,0.0,0.0,1.0
[WANNED],1.0,0.0,0.0,1.0
[TRATE],1.0,0.0,0.0,1.0
[GREWE],1.0,0.0,0.0,1.0
[ASLOPE],1.0,0.0,0.0,1.0
[SEP],1.0,0.0,0.0,1.0
[LIGHTHEADED],1.0,0.0,0.0,1.0
[JIND],1.0,0.0,0.0,1.0
[ANDTHE],1.0,0.0,0.0,1.0
[ASHMUN],1.0,0.0,0.0,1.0
[INWHAT],1.0,0.0,0.0,1.0
[LEEP],1.0,0.0,0.0,1.0
[SPADING],1.0,0.0,0.0,1.0
[YOUT],1.0,0.0,0.0,1.0
[ASHBEL],1.0,0.0,0.0,1.0
[WETTED],1.0,0.0,0.0,1.0
[ELAHORATE],1.0,0.0,0.0,1.0
[SWAB],1.0,0.0,0.0,1.0
[VIT],1.0,0.0,0.0,1.0
[NOLI],1.0,0.0,0.0,1.0
[ASQUINT],1.0,0.0,0.0,1.0
[FAKE],1.0,0.0,0.0,1.0
[WRANG],1.0,0.0,0.0,1.0
[SHUFFING],1.0,0.0,0.0,1.0
[RECLOSED],1.0,0.0,0.0,1.0
[GRIMACE],1.0,0.0,0.0,1.0
[KYD],1.0,0.0,0.0,1.0
[BELK],1.0,0.0,0.0,1.0
[AJL],1.0,0.0,0.0,1.0
[REEMITTED],1.0,0.0,0.0,1.0
[OPPPOSED],1.0,0.0,0.0,1.0
[PUES],1.0,0.0,0.0,1.0
[SLUICE],1.0,0.0,0.0,1.0
[BARELEGGED],1.0,0.0,0.0,1.0
[SSED],1.0,0.0,0.0,1.0
[LIBERALIZES],1.0,0.0,0.0,1.0
[LATHER],1.0,0.0,0.0,1.0
[SALLOW],1.0,0.0,0.0,1.0
[TRAVAIL],1.0,0.0,0.0,1.0
[CHOCOLATECOLORED],1.0,0.0,0.0,1.0
[HORNBLOWER],1.0,0.0,0.0,1.0
[FINNED],1.0,0.0,0.0,1.0
[LEETLE],1.0,0.0,0.0,1.0
[EXTENUATING],1.0,0.0,0.0,1.0
[LUVE],1.0,0.0,0.0,1.0
[VERDOT],1.0,0.0,0.0,1.0
[QUANTIFY],1.0,0.0,0.0,1.0
[THSE],1.0,0.0,0.0,1.0
[RIGHTANGLED],1.0,0.0,0.0,1.0
[MUDE],1.0,0.0,0.0,1.0
[ALTHOIIGH],1.0,0.0,0.0,1.0
[CATEN],1.0,0.0,0.0,1.0
[HENPECK],1.0,0.0,0.0,1.0
[REINSTAL],1.0,0.0,0.0,1.0
[BASTIONED],1.0,0.0,0.0,1.0
[DISPOSITION],1.0,0.0,0.0,1.0
[CLEAVER],1.0,0.0,0.0,1.0
[MARIAGE],1.0,0.0,0.0,1.0
[MOIL],1.0,0.0,0.0,1.0
[DERING],1.0,0.0,0.0,1.0
[TIONING],1.0,0.0,0.0,1.0
[PALAVER],1.0,0.0,0.0,1.0
[DECARBONIZED],1.0,0.0,0.0,1.0
[FINNUR],1.0,0.0,0.0,1.0
[NAT],1.0,0.0,0.0,1.0
[VULT],1.0,0.0,0.0,1.0
[INCRIBED],1.0,0.0,0.0,1.0
[PROFER],1.0,0.0,0.0,1.0
[DEEL],1.0,0.0,0.0,1.0
[KIPPING],1.0,0.0,0.0,1.0
[UVES],1.0,0.0,0.0,1.0
[BANDITTI],1.0,0.0,0.0,1.0
[GODMAKING],1.0,0.0,0.0,1.0
[CORKED],1.0,0.0,0.0,1.0
[FINANCE],1.0,0.0,0.0,1.0
[ENCRIMSONED],1.0,0.0,0.0,1.0
[CRAMED],1.0,0.0,0.0,1.0
[AHUNDRED],1.0,0.0,0.0,1.0
[SUMMARIZE],1.0,0.0,0.0,1.0
[VUL-],1.0,0.0,0.0,1.0
[XIL],1.0,0.0,0.0,1.0
[PERPEN],1.0,0.0,0.0,1.0
[OTF],1.0,0.0,0.0,1.0
[RE-CORKED],1.0,0.0,0.0,1.0
[THATSEEMS],1.0,0.0,0.0,1.0
[TROUBLING],1.0,0.0,0.0,1.0
[WRAXALL],1.0,0.0,0.0,1.0
[WITIIOUT],1.0,0.0,0.0,1.0
[VINGT],1.0,0.0,0.0,1.0
[FLINTED],1.0,0.0,0.0,1.0
[TEUFEL],1.0,0.0,0.0,1.0
[DUNN],1.0,0.0,0.0,1.0
[CABOT],1.0,0.0,0.0,1.0
[PROTEMPORE],1.0,0.0,0.0,1.0
[DISTRICTING],1.0,0.0,0.0,1.0
[CIVILISE],1.0,0.0,0.0,1.0
[MUMMING],1.0,0.0,0.0,1.0
[TAFT],1.0,0.0,0.0,1.0
[EVENTUATED],1.0,0.0,0.0,1.0
[FAIRMINDED],1.0,0.0,0.0,1.0
[GULLIED],1.0,0.0,0.0,1.0
[AUTHORISED],1.0,0.0,0.0,1.0
[SNUGGED],1.0,0.0,0.0,1.0
[HAVED],1.0,0.0,0.0,1.0
[TATOOED],1.0,0.0,0.0,1.0
[AMERICANIZES],1.0,0.0,0.0,1.0
[HAM],1.0,0.0,0.0,1.0
[QUEUE],1.0,0.0,0.0,1.0
[GUTEN],1.0,0.0,0.0,1.0
[TACHING],1.0,0.0,0.0,1.0
[SETH],1.0,0.0,0.0,1.0
[FULLBLOODED],1.0,0.0,0.0,1.0
[POAST],1.0,0.0,0.0,1.0
[TRANSMIGRATE],1.0,0.0,0.0,1.0
[HALF-SHUT],1.0,0.0,0.0,1.0
[MUT],1.0,0.0,0.0,1.0
[WARK],1.0,0.0,0.0,1.0
[MINERALIZED],1.0,0.0,0.0,1.0
[RIENCED],1.0,0.0,0.0,1.0
[BRUMMEL],1.0,0.0,0.0,1.0
[TEASING],1.0,0.0,0.0,1.0
[RE-ASSUME],1.0,0.0,0.0,1.0
[VOUCHES],1.0,0.0,0.0,1.0
[DISCOMMODING],1.0,0.0,0.0,1.0
[LYS],1.0,0.0,0.0,1.0
[HAX],1.0,0.0,0.0,1.0
[PARTICULARISE],1.0,0.0,0.0,1.0
[WHOE],1.0,0.0,0.0,1.0
[PUTTER],1.0,0.0,0.0,1.0
[WASTAKEN],1.0,0.0,0.0,1.0
[--BECAME],1.0,0.0,0.0,1.0
[SATISFYED],1.0,0.0,0.0,1.0
[PREDISPOSING],1.0,0.0,0.0,1.0
[PELLING],1.0,0.0,0.0,1.0
[AVEUGLES],1.0,0.0,0.0,1.0
[SCOLLOP],1.0,0.0,0.0,1.0
[WOLF],1.0,0.0,0.0,1.0
[RE-IMPOSING],1.0,0.0,0.0,1.0
[RIFICED],1.0,0.0,0.0,1.0
[TLIOSE],1.0,0.0,0.0,1.0
[REBOWED],1.0,0.0,0.0,1.0
[LEAPE],1.0,0.0,0.0,1.0
[MOORE],1.0,0.0,0.0,1.0
[DIVEN],1.0,0.0,0.0,1.0
[HOORAW],1.0,0.0,0.0,1.0
[GIRE],1.0,0.0,0.0,1.0
[ODI],1.0,0.0,0.0,1.0
[COUD],1.0,0.0,0.0,1.0
[CRAVATED],1.0,0.0,0.0,1.0
[THROATED],1.0,0.0,0.0,1.0
[REDES],1.0,0.0,0.0,1.0
[GED],1.0,0.0,0.0,1.0
[EFFLORESCED],1.0,0.0,0.0,1.0
[WO'],1.0,0.0,0.0,1.0
[IHN],1.0,0.0,0.0,1.0
[REMARRY],1.0,0.0,0.0,1.0
[BESTIRS],1.0,0.0,0.0,1.0
[BONNETED],1.0,0.0,0.0,1.0
[SHEWETH],1.0,0.0,0.0,1.0
[MIGNOT],1.0,0.0,0.0,1.0
[GUR],1.0,0.0,0.0,1.0
[BASKETED],1.0,0.0,0.0,1.0
[REHUNG],1.0,0.0,0.0,1.0
[EXHILIRATING],1.0,0.0,0.0,1.0
[REFIRED],1.0,0.0,0.0,1.0
[THAI],1.0,0.0,0.0,1.0
[NEBUCHADNEZZAR],1.0,0.0,0.0,1.0
[ONESTEP],1.0,0.0,0.0,1.0
[DISMEMBERED],1.0,0.0,0.0,1.0
[OVERBRIMMING],1.0,0.0,0.0,1.0
[BECAUE],1.0,0.0,0.0,1.0
[ASSING],1.0,0.0,0.0,1.0
[QU'IL],1.0,0.0,0.0,1.0
[RE-FIL],1.0,0.0,0.0,1.0
[MEDICATE],1.0,0.0,0.0,1.0
[DAIMS],1.0,0.0,0.0,1.0
[SLIDING],1.0,0.0,0.0,1.0
[BELEAGURED],1.0,0.0,0.0,1.0
[REVENUED],1.0,0.0,0.0,1.0
[SCRIPTORES],1.0,0.0,0.0,1.0
[SMIL],1.0,0.0,0.0,1.0
[LIEUTEN],1.0,0.0,0.0,1.0
[RE-ABSORB],1.0,0.0,0.0,1.0
[NOHOW],1.0,0.0,0.0,1.0
[BIM],1.0,0.0,0.0,1.0
[KILLT],1.0,0.0,0.0,1.0
[SCOT],1.0,0.0,0.0,1.0
[NCIL],1.0,0.0,0.0,1.0
[PURRED],1.0,0.0,0.0,1.0
[OVERPEOPLED],1.0,0.0,0.0,1.0
[NUZZLE],1.0,0.0,0.0,1.0
[EXHILERATING],1.0,0.0,0.0,1.0
[SUCCORED],1.0,0.0,0.0,1.0
[BEAUSE],1.0,0.0,0.0,1.0
[COIFED],1.0,0.0,0.0,1.0
[NIVE],1.0,0.0,0.0,1.0
[LIGHTHEARTED],1.0,0.0,0.0,1.0
[BIFURCATE],1.0,0.0,0.0,1.0
[COUNTER-MARCHED],1.0,0.0,0.0,1.0
[VATCH],1.0,0.0,0.0,1.0
[ENRAPTURES],1.0,0.0,0.0,1.0
[DYETT],1.0,0.0,0.0,1.0
[IVEN],1.0,0.0,0.0,1.0
[RE-ACQUIRED],1.0,0.0,0.0,1.0
[MINISHED],1.0,0.0,0.0,1.0
[VANDYKE],1.0,0.0,0.0,1.0
[NAM],1.0,0.0,0.0,1.0
[ENSCRIBED],1.0,0.0,0.0,1.0
[EVENTUATES],1.0,0.0,0.0,1.0
[KOWTOW],1.0,0.0,0.0,1.0
[TTEN],1.0,0.0,0.0,1.0
[READ'ST],1.0,0.0,0.0,1.0
[URE],1.0,0.0,0.0,1.0
[CONSUITING],1.0,0.0,0.0,1.0
[REMAINES],1.0,0.0,0.0,1.0
[ANTOINE],1.0,0.0,0.0,1.0
[SPRINT],1.0,0.0,0.0,1.0
[OUT-DID],1.0,0.0,0.0,1.0
[ASSEVERATING],1.0,0.0,0.0,1.0
[UNMARK],1.0,0.0,0.0,1.0
[CADGER],1.0,0.0,0.0,1.0
[UN-ENGLISH],1.0,0.0,0.0,1.0
[DISBURDENING],1.0,0.0,0.0,1.0
[EUT],1.0,0.0,0.0,1.0
[LET'EM],1.0,0.0,0.0,1.0
[FRANOISE],1.0,0.0,0.0,1.0
[XHE],1.0,0.0,0.0,1.0
[TLJAT],1.0,0.0,0.0,1.0
[BURSTED],1.0,0.0,0.0,1.0
[KNOBBED],1.0,0.0,0.0,1.0
[SPEAKST],1.0,0.0,0.0,1.0
[ESSES],1.0,0.0,0.0,1.0
[RE-CONVERTED],1.0,0.0,0.0,1.0
[HAVEL],1.0,0.0,0.0,1.0
[INDIVIDUATED],1.0,0.0,0.0,1.0
[VOLVING],1.0,0.0,0.0,1.0
[DETATCHED],1.0,0.0,0.0,1.0
[DENISH],1.0,0.0,0.0,1.0
[DUED],1.0,0.0,0.0,1.0
[SYR],1.0,0.0,0.0,1.0
[NADE],1.0,0.0,0.0,1.0
[BREEZE],1.0,0.0,0.0,1.0
[FRESCOED],1.0,0.0,0.0,1.0
[WELLAPPOINTED],1.0,0.0,0.0,1.0
[AUR],1.0,0.0,0.0,1.0
[COLDBLOODED],1.0,0.0,0.0,1.0
[CHRISTENS],1.0,0.0,0.0,1.0
[DEEPROOTED],1.0,0.0,0.0,1.0
[FENDALL],1.0,0.0,0.0,1.0
[DIMED],1.0,0.0,0.0,1.0
[LIME],1.0,0.0,0.0,1.0
[RE-COMMENCE],1.0,0.0,0.0,1.0
[SELFDETERMINED],1.0,0.0,0.0,1.0
[PERI],1.0,0.0,0.0,1.0
[RACINE],1.0,0.0,0.0,1.0
[SERONT],1.0,0.0,0.0,1.0
[CIPHER],1.0,0.0,0.0,1.0
[CTED],1.0,0.0,0.0,1.0
[ABETTER],1.0,0.0,0.0,1.0
[FAIR],1.0,0.0,0.0,1.0
[EIT],1.0,0.0,0.0,1.0
[INHAHITED],1.0,0.0,0.0,1.0
[BOTANIZED],1.0,0.0,0.0,1.0
[CYPRESS],1.0,0.0,0.0,1.0
[WITN],1.0,0.0,0.0,1.0
[POSTQUAM],1.0,0.0,0.0,1.0
[BEWILDERING],1.0,0.0,0.0,1.0
[SWE],1.0,0.0,0.0,1.0
[COTTONS],1.0,0.0,0.0,1.0
[COXSWAIN],1.0,0.0,0.0,1.0
[CLAYISH],1.0,0.0,0.0,1.0
[STURGESS],1.0,0.0,0.0,1.0
[CUSE],1.0,0.0,0.0,1.0
[CAI],1.0,0.0,0.0,1.0
[LAMPOON],1.0,0.0,0.0,1.0
[DISBURDENED],1.0,0.0,0.0,1.0
[IGHT],1.0,0.0,0.0,1.0
[OUT-AT-THE-ELBOWS],1.0,0.0,0.0,1.0
[IAM],1.0,0.0,0.0,1.0
[JAB],1.0,0.0,0.0,1.0
[SONNDS],1.0,0.0,0.0,1.0
[HORNETS],1.0,0.0,0.0,1.0
[SEE'EM],1.0,0.0,0.0,1.0
[ATTITUDINIZING],1.0,0.0,0.0,1.0
[COGGING],1.0,0.0,0.0,1.0
[COXCOMB],1.0,0.0,0.0,1.0
[AQD],1.0,0.0,0.0,1.0
[THROVE],1.0,0.0,0.0,1.0
[BY-THE-BYE],1.0,0.0,0.0,1.0
[UNREFRESHING],1.0,0.0,0.0,1.0
[MIS-MANAGED],1.0,0.0,0.0,1.0
[ELABE],1.0,0.0,0.0,1.0
[TCHED],1.0,0.0,0.0,1.0
[INGERSOLL],1.0,0.0,0.0,1.0
[AADE],1.0,0.0,0.0,1.0
[RE-ACTING],1.0,0.0,0.0,1.0
[FAX],1.0,0.0,0.0,1.0
[STRATE],1.0,0.0,0.0,1.0
[GRUEL],1.0,0.0,0.0,1.0
[BUILT-IN],1.0,0.0,0.0,1.0
[WASNT],1.0,0.0,0.0,1.0
[HABET],1.0,0.0,0.0,1.0
[OUF],1.0,0.0,0.0,1.0
[LAFF],1.0,0.0,0.0,1.0
[I'ROM],1.0,0.0,0.0,1.0
[LOWED],1.0,0.0,0.0,1.0
[BIPE],1.0,0.0,0.0,1.0
[PHILANDERED],1.0,0.0,0.0,1.0
[FIDE],1.0,0.0,0.0,1.0
[INR],1.0,0.0,0.0,1.0
[OBNUBILATED],1.0,0.0,0.0,1.0
[DEAY],1.0,0.0,0.0,1.0
[NAID],1.0,0.0,0.0,1.0
[HURTLE],1.0,0.0,0.0,1.0
[POOP],1.0,0.0,0.0,1.0
[OVER-EXCITED],1.0,0.0,0.0,1.0
[LEDE],1.0,0.0,0.0,1.0
[PREHEND],1.0,0.0,0.0,1.0
[DISPAIR],1.0,0.0,0.0,1.0
[FLIED],1.0,0.0,0.0,1.0
[ADDLED],1.0,0.0,0.0,1.0
[BLUSTERS],1.0,0.0,0.0,1.0
[LIL],1.0,0.0,0.0,1.0
[TLE],1.0,0.0,0.0,1.0
[BEATHING],1.0,0.0,0.0,1.0
[OTHE],1.0,0.0,0.0,1.0
[PRINK],1.0,0.0,0.0,1.0
[VAIL],1.0,0.0,0.0,1.0
[UNSHORN],1.0,0.0,0.0,1.0
[JIVES],1.0,0.0,0.0,1.0
[REBLONDED],1.0,0.0,0.0,1.0
[COMMINGLING],1.0,0.0,0.0,1.0
[BOBBS],1.0,0.0,0.0,1.0
[EMPRIZE],1.0,0.0,0.0,1.0
[SATTER],1.0,0.0,0.0,1.0
[MACADAMIZED],1.0,0.0,0.0,1.0
[WHER],1.0,0.0,0.0,1.0
[AGONISE],1.0,0.0,0.0,1.0
[ECTING],1.0,0.0,0.0,1.0
[FRUSTRATED],1.0,0.0,0.0,1.0
[CUER],1.0,0.0,0.0,1.0
[VARN],1.0,0.0,0.0,1.0
[CEPTING],1.0,0.0,0.0,1.0
[STRINGED],1.0,0.0,0.0,1.0
[CONVOYED],1.0,0.0,0.0,1.0
[BRAILING],1.0,0.0,0.0,1.0
[UNDISCIPLINE],1.0,0.0,0.0,1.0
[SOCIATED],1.0,0.0,0.0,1.0
[FAULTER],1.0,0.0,0.0,1.0
[HARMONISING],1.0,0.0,0.0,1.0
[BEGG],1.0,0.0,0.0,1.0
[CROSSEXAMINED],1.0,0.0,0.0,1.0
[CLOMB],1.0,0.0,0.0,1.0
[COUNTERMINED],1.0,0.0,0.0,1.0
[OUTGREW],1.0,0.0,0.0,1.0
[OUT--],1.0,0.0,0.0,1.0
[HOLDUP],1.0,0.0,0.0,1.0
[WERP],1.0,0.0,0.0,1.0
[GRILLED],1.0,0.0,0.0,1.0
[HONEYING],1.0,0.0,0.0,1.0
[TELESCOPE],1.0,0.0,0.0,1.0
[INFOIMED],1.0,0.0,0.0,1.0
[ALCOHOLIZED],1.0,0.0,0.0,1.0
[UNTREMBLING-THE],1.0,0.0,0.0,1.0
[APURPOSE],1.0,0.0,0.0,1.0
[LASTE],1.0,0.0,0.0,1.0
[MAJOR],1.0,0.0,0.0,1.0
[PAN],1.0,0.0,0.0,1.0
[CARL],1.0,0.0,0.0,1.0
[FERTILIZED],1.0,0.0,0.0,1.0
[COCKSCOMB],1.0,0.0,0.0,1.0
[FLOURED],1.0,0.0,0.0,1.0
[LUDING],1.0,0.0,0.0,1.0
[MISACCOUNTED],1.0,0.0,0.0,1.0
[JAUNTED],1.0,0.0,0.0,1.0
[CHASTIZE],1.0,0.0,0.0,1.0
[MOILED],1.0,0.0,0.0,1.0
[ANL],1.0,0.0,0.0,1.0
[**25;852;TOOLONG],1.0,0.0,0.0,1.0
[WHISH],1.0,0.0,0.0,1.0
[INT],1.0,0.0,0.0,1.0
[ARTICLE],1.0,0.0,0.0,1.0
[TOMAHAWK],1.0,0.0,0.0,1.0
[FRUMPISH],1.0,0.0,0.0,1.0
[ATTUNING],1.0,0.0,0.0,1.0
[AVENT],1.0,0.0,0.0,1.0
[SNOP],1.0,0.0,0.0,1.0
[FAMIL],1.0,0.0,0.0,1.0
[TYRANNISE],1.0,0.0,0.0,1.0
[RAR],1.0,0.0,0.0,1.0
[TUE],1.0,0.0,0.0,1.0
[GULLING],1.0,0.0,0.0,1.0
[COULDNT],1.0,0.0,0.0,1.0
[SKI],1.0,0.0,0.0,1.0
[ISL],1.0,0.0,0.0,1.0
[AMD],1.0,0.0,0.0,1.0
[JUSS],1.0,0.0,0.0,1.0
[HELT],1.0,0.0,0.0,1.0
[UNMOOR],1.0,0.0,0.0,1.0
[SICKLIED],1.0,0.0,0.0,1.0
[RE-ANNEXED],1.0,0.0,0.0,1.0
[THEYARE],1.0,0.0,0.0,1.0
[WRONGHEADED],1.0,0.0,0.0,1.0
[VOILD],1.0,0.0,0.0,1.0
[MENGS],1.0,0.0,0.0,1.0
[PADLOCK],1.0,0.0,0.0,1.0
[EMPT],1.0,0.0,0.0,1.0
[MANDING],1.0,0.0,0.0,1.0
[HAST],1.0,0.0,0.0,1.0
[JOCKEY],1.0,0.0,0.0,1.0
[AJE],1.0,0.0,0.0,1.0
[BREECH],1.0,0.0,0.0,1.0
[YEARNING],1.0,0.0,0.0,1.0
[VERIT],1.0,0.0,0.0,1.0
[OGETHER],1.0,0.0,0.0,1.0
[BARBECUE],1.0,0.0,0.0,1.0
[NGAGE],1.0,0.0,0.0,1.0
[DESARVED],1.0,0.0,0.0,1.0
[RE-EXCITE],1.0,0.0,0.0,1.0
[GENERALISE],1.0,0.0,0.0,1.0
[SPUME],1.0,0.0,0.0,1.0
[BEDONE],1.0,0.0,0.0,1.0
[ESPAR],1.0,0.0,0.0,1.0
[SUUR],1.0,0.0,0.0,1.0
[ACCLAIM],1.0,0.0,0.0,1.0
[INTERMINGLES],1.0,0.0,0.0,1.0
[ILLFAVORED],1.0,0.0,0.0,1.0
[MENSES],1.0,0.0,0.0,1.0
[RASED],1.0,0.0,0.0,1.0
[ACCLIMATISED],0.0,1.0,0.0,1.0
[YAWED],1.0,0.0,0.0,1.0
[MAAY],1.0,0.0,0.0,1.0
[LIDDLE],1.0,0.0,0.0,1.0
[TOTTLE],1.0,0.0,0.0,1.0
[COUNTER-ACTING],1.0,0.0,0.0,1.0
[KENNEBUNK],1.0,0.0,0.0,1.0
[VOT],1.0,0.0,0.0,1.0
[HUTCH],1.0,0.0,0.0,1.0
[BETWEN],1.0,0.0,0.0,1.0
[PHANED],1.0,0.0,0.0,1.0
[GELTING],1.0,0.0,0.0,1.0
[ANATOMIZES],1.0,0.0,0.0,1.0
[ENNS],1.0,0.0,0.0,1.0
[LATTICED],1.0,0.0,0.0,1.0
[OUT-WEIGH],1.0,0.0,0.0,1.0
[PROVIDETH],1.0,0.0,0.0,1.0
[CONTRADISTINGUISH],1.0,0.0,0.0,1.0
[TUGGS],1.0,0.0,0.0,1.0
[GATHEIING],1.0,0.0,0.0,1.0
[PARTHENOPE],1.0,0.0,0.0,1.0
[EAD],1.0,0.0,0.0,1.0
[GLES],1.0,0.0,0.0,1.0
[TASSELED],1.0,0.0,0.0,1.0
[CHABOT],1.0,0.0,0.0,1.0
[PREPONDER],1.0,0.0,0.0,1.0
[DOTING],1.0,0.0,0.0,1.0
[ASKES],1.0,0.0,0.0,1.0
[TRAVELING],1.0,0.0,0.0,1.0
[AYED],1.0,0.0,0.0,1.0
[MENORES],1.0,0.0,0.0,1.0
[RE-BOILED],1.0,0.0,0.0,1.0
[STUPIFIES],1.0,0.0,0.0,1.0
[NOI],1.0,0.0,0.0,1.0
[TIB],1.0,0.0,0.0,1.0
[VOS],1.0,0.0,0.0,1.0
[OST],1.0,0.0,0.0,1.0
[CONGERIES],1.0,0.0,0.0,1.0
[SELFWILLED],1.0,0.0,0.0,1.0
[RE-ARGUED],1.0,0.0,0.0,1.0
[ESTRAPADE],1.0,0.0,0.0,1.0
[ESPYING],1.0,0.0,0.0,1.0
[LAUZUN],1.0,0.0,0.0,1.0
[APPROCHING],1.0,0.0,0.0,1.0
[IRRADIATED],1.0,0.0,0.0,1.0
[GUES],1.0,0.0,0.0,1.0
[AYES],1.0,0.0,0.0,1.0
[ERVING],1.0,0.0,0.0,1.0
[AEAR],1.0,0.0,0.0,1.0
[HALFFILLED],1.0,0.0,0.0,1.0
[MOSSGROWN],1.0,0.0,0.0,1.0
[ISNOT],1.0,0.0,0.0,1.0
[INTRENCHING],1.0,0.0,0.0,1.0
[DESECRATES],1.0,0.0,0.0,1.0
[VITUPERATING],1.0,0.0,0.0,1.0
[APPALE],1.0,0.0,0.0,1.0
[WOUW],1.0,0.0,0.0,1.0
[USS],1.0,0.0,0.0,1.0
[FRITURE],1.0,0.0,0.0,1.0
[SLOT],1.0,0.0,0.0,1.0
[FOBES],1.0,0.0,0.0,1.0
[MISTOOK],1.0,0.0,0.0,1.0
[AAK],1.0,0.0,0.0,1.0
[MISCALLS],1.0,0.0,0.0,1.0
[FUERINT],1.0,0.0,0.0,1.0
[ACCENTUATE],1.0,0.0,0.0,1.0
[ADDRESSD],1.0,0.0,0.0,1.0
[BREAD],1.0,0.0,0.0,1.0
[COODE],1.0,0.0,0.0,1.0
[RUINES],1.0,0.0,0.0,1.0
[STIJL],1.0,0.0,0.0,1.0
[LKING],1.0,0.0,0.0,1.0
[FORWHICH],1.0,0.0,0.0,1.0
[MIKE],1.0,0.0,0.0,1.0
